SNID,IAUC,host,RA,Dec,RA_host,Dec_host,zhel,zcmb,zhelerr,zHD,zHDerr,PV,vpecerr,RA_group,Dec_group,zhel_group,zcmb_group,zHD_group,PV_group,in_group,has_host,is_SNz
350374,,,131.336367,44.239047,,,0.500000,0.500901,0.001000,0.50098,0.00160,-16,250,,,,,,,0,0,0
350548,,,128.847775,44.913642,,,0.180000,0.180671,0.001000,0.18082,0.00140,-39,250,,,,,,,0,0,0
350606,,,54.203288,-26.760478,,,0.345000,0.344502,0.001000,0.34448,0.00150,4,250,,,,,,,0,0,0
350607,,,52.734400,-26.659094,,,0.550000,0.549386,0.001000,0.54937,0.00163,2,250,,,,,,,0,0,0
350630,,,162.404304,58.953344,,,0.304600,0.305252,0.001000,0.30538,0.00148,-29,250,,,,,,,0,0,0
350733,,,151.322496,2.160833,,,0.430000,0.431671,0.010000,0.43160,0.01007,14,250,,,,,,,0,0,1
360112,,,130.672521,43.596631,,,0.180000,0.180712,0.010000,0.18086,0.01005,-37,250,,,,,,,0,0,1
360139,,,185.738625,47.567508,,,0.385000,0.385936,0.001000,0.38600,0.00153,-14,250,,,,,,,0,0,0
360140,,,185.618046,47.716175,,,0.230000,0.230828,0.010000,0.23092,0.01005,-22,250,,,,,,,0,0,1
360145,,,163.668633,59.018992,,,0.198000,0.198599,0.001000,0.19877,0.00141,-42,250,,,,,,,0,0,0
370066,,,130.348583,43.054436,,,0.090000,0.090662,0.001000,0.09089,0.00135,-62,250,,,,,,,0,0,0
370098,,,150.006354,2.431106,,,0.220000,0.221414,0.001000,0.22132,0.00143,24,250,,,,,,,0,0,0
370189,,,162.029750,58.997808,,,0.130000,0.130564,0.001000,0.13079,0.00137,-59,250,,,,,,,0,0,0
370308,,,131.316908,43.385664,,,0.200000,0.200735,0.010000,0.20087,0.01005,-33,250,,,,,,,0,0,1
370329,,,151.308888,1.700672,,,0.476200,0.477927,0.001000,0.47786,0.00159,13,250,,,,,,,0,0,0
370333,,,164.380129,57.297747,,,0.075000,0.075574,0.001000,0.07588,0.00134,-84,250,,,,,,,0,0,0
370344,,,150.173750,1.831642,,,0.330000,0.331546,0.001000,0.33147,0.00149,18,250,,,,,,,0,0,0
370367,,,149.221617,1.977911,,,0.470000,0.471698,0.001000,0.47164,0.00158,13,250,,,,,,,0,0,0
370369,,,151.566329,2.406872,,,0.190000,0.191391,0.010000,0.19128,0.01005,28,250,,,,,,,0,0,1
370394,,,132.379338,45.002169,,,0.330000,0.330797,0.010000,0.33090,0.01006,-23,250,,,,,,,0,0,1
370428,,,184.374829,47.548211,,,0.177000,0.177802,0.001000,0.17791,0.00140,-28,250,,,,,,,0,0,0
370498,,,186.266325,46.806158,,,0.260000,0.260864,0.010000,0.26095,0.01006,-19,250,,,,,,,0,0,1
370563,,,150.951850,2.646014,,,0.184000,0.185378,0.001000,0.18527,0.00141,28,250,,,,,,,0,0,0
370566,,,159.985092,58.414917,,,0.070800,0.071344,0.001000,0.07167,0.00134,-92,250,,,,,,,0,0,0
370589,,,149.108208,3.454750,,,0.305000,0.306500,0.001000,0.30643,0.00148,17,250,,,,,,,0,0,0
370595,,,150.497646,1.325147,,,0.180000,0.181376,0.010000,0.18126,0.01005,30,250,,,,,,,0,0,1
380040,,,150.672975,2.465022,,,0.670000,0.671942,0.001000,0.67189,0.00172,10,250,,,,,,,0,0,0
380046,,,149.335008,3.070147,,,0.098500,0.099766,0.001000,0.09961,0.00136,43,250,,,,,,,0,0,0
380199,,,215.233179,53.008881,,,0.460000,0.460553,0.010000,0.46064,0.01007,-17,250,,,,,,,0,0,1
380279,,,149.827033,2.934883,,,0.347900,0.349458,0.001000,0.34939,0.00151,16,250,,,,,,,0,0,0
380318,,,150.413188,3.249842,,,0.336700,0.338249,0.001000,0.33818,0.00150,16,250,,,,,,,0,0,0
380378,,,213.524488,53.464808,,,0.270800,0.271294,0.001000,0.27141,0.00146,-27,250,,,,,,,0,0,0
390259,,,242.395629,53.867222,,,0.122000,0.122079,0.001000,0.12231,0.00137,-62,250,,,,,,,0,0,0
390264,,,243.373000,53.990917,,,0.292000,0.292075,0.001000,0.29221,0.00147,-31,250,,,,,,,0,0,0
390314,,,184.114750,48.575536,,,0.139000,0.139758,0.001000,0.13989,0.00138,-35,250,,,,,,,0,0,0
390449,,,242.950750,54.455803,,,0.250000,0.250076,0.010000,0.25022,0.01006,-35,250,,,,,,,0,0,1
390471,,,214.519829,53.013975,,,0.370000,0.370528,0.001000,0.37062,0.00152,-20,250,,,,,,,0,0,0
390627,,,212.627329,53.899958,,,0.160000,0.160453,0.010000,0.16061,0.01005,-41,250,,,,,,,0,0,1
420087,,,352.766617,0.106222,,,0.250000,0.248476,0.010000,0.24860,0.01006,-31,250,,,,,,,0,0,1
420136,,,332.630788,0.551822,,,0.287000,0.285478,0.001000,0.28558,0.00147,-23,250,,,,,,,0,0,0
420159,,,333.684488,1.217831,,,0.182000,0.180594,0.001000,0.18073,0.00140,-35,250,,,,,,,0,0,0
420196,,,351.761238,-1.028389,,,0.300000,0.298417,0.010000,0.29853,0.01006,-25,250,,,,,,,0,0,1
420258,,,352.427758,0.705361,,,0.276000,0.274441,0.001000,0.27456,0.00146,-29,250,,,,,,,0,0,0
420352,,,35.182163,-3.962469,,,0.390000,0.388865,0.010000,0.38895,0.01007,-17,250,,,,,,,0,0,1
420407,,,333.949000,-0.315517,,,0.246600,0.245120,0.001000,0.24523,0.00144,-26,250,,,,,,,0,0,0
420414,,,334.276175,0.028700,,,0.294000,0.292460,0.001000,0.29256,0.00147,-22,250,,,,,,,0,0,0
420417,,,333.495221,-0.191614,,,0.363000,0.361385,0.001000,0.36147,0.00151,-18,250,,,,,,,0,0,0
430003,,,333.380417,-0.452858,,,0.330000,0.328426,0.001000,0.32851,0.00149,-20,250,,,,,,,0,0,0
430004,,,351.113021,-0.754244,,,0.233000,0.231496,0.001000,0.23162,0.00143,-31,250,,,,,,,0,0,0
440005,,,52.989254,-28.883558,,,0.306000,0.305507,0.001000,0.30548,0.00148,6,250,,,,,,,0,0,0
440008,,,52.673479,-28.863211,,,0.147000,0.146561,0.001000,0.14652,0.00138,11,250,,,,,,,0,0,0
440039,,,353.174388,0.581358,,,0.250000,0.248475,0.001000,0.24860,0.00144,-31,250,,,,,,,0,0,0
440042,,,35.902133,-3.293964,,,0.160000,0.159063,0.010000,0.15921,0.01005,-37,250,,,,,,,0,0,1
440050,,,333.866958,1.549489,,,0.287000,0.285467,0.001000,0.28557,0.00147,-24,250,,,,,,,0,0,0
440162,,,353.266038,-0.912667,,,0.421000,0.419273,0.001000,0.41936,0.00155,-19,250,,,,,,,0,0,0
440185,,,54.349533,-28.440014,,,0.350000,0.349518,0.010000,0.34949,0.01006,5,250,,,,,,,0,0,1
440236,,,37.101854,-4.424606,,,0.430000,0.428878,0.010000,0.42895,0.01007,-15,250,,,,,,,0,0,1
440264,,,335.267783,0.207956,,,0.300000,0.298446,0.010000,0.29854,0.01006,-23,250,,,,,,,0,0,1
440285,,,36.804254,-4.128797,,,0.180000,0.179068,0.010000,0.17919,0.01005,-32,250,,,,,,,0,0,1
440509,,,34.849638,-5.430367,,,0.320000,0.318922,0.010000,0.31901,0.01006,-19,250,,,,,,,0,0,1
440643,,,53.603646,-26.773911,,,0.190000,0.189547,0.010000,0.18952,0.01005,6,250,,,,,,,0,0,1
450020,,,352.043608,-1.725178,,,0.065000,0.063706,0.001000,0.06406,0.00134,-100,250,,,,,,,0,0,0
450082,,,353.356008,0.310492,,,0.250000,0.248477,0.010000,0.24861,0.01006,-31,250,,,,,,,0,0,1
450175,2012gt,,53.286446,-28.084442,,,0.520000,0.519426,0.001000,0.51941,0.00161,3,250,,,,,,,0,0,0
450339,,,36.287354,-3.353392,,,0.410400,0.409270,0.001000,0.40935,0.00154,-17,250,,,,,,,0,0,0
460003,,,128.835504,43.855458,,,0.150000,0.150670,0.001000,0.15084,0.00139,-44,250,,,,,,,0,0,0
460004,,,36.034463,-3.464183,,,0.210000,0.209026,0.010000,0.20914,0.01005,-29,250,,,,,,,0,0,1
460037,,,54.726967,-27.541097,,,0.303000,0.302536,0.001000,0.30251,0.00148,5,250,,,,,,,0,0,0
460064,,,53.774213,-26.764939,,,0.242000,0.241531,0.001000,0.24151,0.00144,5,250,,,,,,,0,0,0
460105,,,129.369900,44.045272,,,0.210000,0.210708,0.010000,0.21084,0.01005,-33,250,,,,,,,0,0,1
470001,,,54.403625,-27.504728,,,0.094100,0.093704,0.001000,0.09366,0.00135,13,250,,,,,,,0,0,0
470008,,,53.082758,-29.013786,,,0.240000,0.239535,0.010000,0.23950,0.01005,7,250,,,,,,,0,0,1
470015,,,54.148550,-28.625117,,,0.338000,0.337519,0.001000,0.33749,0.00150,5,250,,,,,,,0,0,0
470041,,,131.337521,44.754794,,,0.331000,0.331790,0.001000,0.33189,0.00149,-23,250,,,,,,,0,0,0
470043,,,128.994396,44.767531,,,0.070000,0.070612,0.010000,0.07090,0.01004,-80,250,,,,,,,0,0,1
470047,,,129.713300,45.460292,,,0.080000,0.080614,0.010000,0.08088,0.01004,-74,250,,,,,,,0,0,1
470110,,,52.070567,-28.623328,,,0.346000,0.345468,0.001000,0.34545,0.00150,5,250,,,,,,,0,0,0
470232,,,129.545871,45.202278,,,0.200000,0.200685,0.010000,0.20083,0.01005,-36,250,,,,,,,0,0,1
470240,,,130.722950,45.901364,,,0.430000,0.430818,0.010000,0.43091,0.01007,-19,250,,,,,,,0,0,1
470244,,,130.407771,43.771503,,,0.360000,0.360814,0.010000,0.36091,0.01006,-21,250,,,,,,,0,0,1
480059,,,186.146863,47.238122,,,0.177000,0.177799,0.001000,0.17791,0.00140,-27,250,,,,,,,0,0,0
480064,,,128.796546,44.448203,,,0.242000,0.242713,0.001000,0.24284,0.00144,-30,250,,,,,,,0,0,0
480162,,,150.155563,2.756503,,,0.040000,0.041205,0.010000,0.04115,0.01004,15,250,,,,,,,0,0,1
480184,,,129.735458,43.313931,,,0.330000,0.330796,0.001000,0.33089,0.00149,-22,250,,,,,,,0,0,0
480464,,,149.800438,3.221569,,,0.220000,0.221409,0.010000,0.22132,0.01005,23,250,,,,,,,0,0,1
490008,,,131.448600,44.420606,,,0.120000,0.120671,0.010000,0.12086,0.01005,-52,250,,,,,,,0,0,1
490037,,,149.957196,0.816617,,,0.421900,0.423555,0.001000,0.42348,0.00155,15,250,,,,,,,0,0,0
490521,,,148.865171,1.575294,,,0.340000,0.341547,0.001000,0.34147,0.00150,17,250,,,,,,,0,0,0
490563,2013au,,185.309125,47.497700,,,0.048000,0.048711,0.001000,0.04909,0.00133,-108,250,,,,,,,0,0,0
500004,,,213.023325,51.673889,,,0.250000,0.250522,0.001000,0.25063,0.00144,-27,250,,,,,,,0,0,0
500057,,,214.473538,53.841689,,,0.380000,0.380517,0.010000,0.38061,0.01007,-20,250,,,,,,,0,0,1
500065,,,214.087625,54.134897,,,0.285000,0.285481,0.001000,0.28559,0.00147,-26,250,,,,,,,0,0,0
500100,,,131.638525,45.356153,,,0.310000,0.310770,0.010000,0.31088,0.01006,-24,250,,,,,,,0,0,1
500301,,,215.547717,52.631847,,,0.325000,0.325504,0.001000,0.32560,0.00149,-22,250,,,,,,,0,0,0
500504,,,212.459196,53.477792,,,0.199000,0.199477,0.001000,0.19961,0.00141,-34,250,,,,,,,0,0,0
500511,,,184.695683,47.647292,,,0.334000,0.334905,0.001000,0.33498,0.00150,-16,250,,,,,,,0,0,0
510082,,,150.434463,3.278239,,,0.079000,0.080250,0.001000,0.08006,0.00135,52,250,,,,,,,0,0,0
510113,,,186.582788,46.066586,,,0.290000,0.290898,0.010000,0.29097,0.01006,-17,250,,,,,,,0,0,1
510251,,,244.493683,55.742764,,,0.240000,0.240043,0.010000,0.24020,0.01005,-38,250,,,,,,,0,0,1
510266,,,214.033163,51.732117,,,0.440000,0.440586,0.010000,0.44067,0.01007,-17,250,,,,,,,0,0,1
510457,,,186.388829,48.136864,,,0.502000,0.502996,0.001000,0.50306,0.00160,-12,250,,,,,,,0,0,0
510550,,,243.274979,55.611658,,,0.241000,0.241062,0.001000,0.24122,0.00144,-37,250,,,,,,,0,0,0
510578,,,241.232596,53.912125,,,0.370000,0.370116,0.010000,0.37023,0.01007,-25,250,,,,,,,0,0,1
510597,,,185.821046,47.822836,,,0.460000,0.460979,0.010000,0.46104,0.01007,-13,250,,,,,,,0,0,1
510638,,,243.469396,56.084244,,,0.270000,0.270057,0.010000,0.27020,0.01006,-34,250,,,,,,,0,0,1
520007,,,163.990038,57.297761,,,0.260000,0.260673,0.001000,0.26081,0.00145,-32,250,,,,,,,0,0,0
520008,,,162.387908,57.599958,,,0.258000,0.258662,0.001000,0.25880,0.00145,-32,250,,,,,,,0,0,0
520016,,,185.337658,46.970842,,,0.450000,0.450996,0.010000,0.45106,0.01007,-12,250,,,,,,,0,0,1
520019,,,241.861188,54.457806,,,0.263000,0.263093,0.001000,0.26323,0.00145,-33,250,,,,,,,0,0,0
520022,,,216.006650,53.464119,,,0.119000,0.119409,0.001000,0.11961,0.00137,-53,250,,,,,,,0,0,0
520023,,,245.239158,55.154831,,,0.268000,0.268037,0.001000,0.26818,0.00146,-34,250,,,,,,,0,0,0
520041,,,184.138388,45.962042,,,0.544300,0.545395,0.001000,0.54545,0.00163,-10,250,,,,,,,0,0,0
520062,,,244.451371,54.633383,,,0.308000,0.308054,0.001000,0.30818,0.00148,-30,250,,,,,,,0,0,0
520071,,,215.503988,53.619328,,,0.411000,0.411519,0.001000,0.41161,0.00154,-19,250,,,,,,,0,0,0
520077,,,244.662933,55.684214,,,0.250000,0.250041,0.010000,0.25019,0.01006,-37,250,,,,,,,0,0,1
520107,,,184.160967,47.816047,,,0.519000,0.520030,0.001000,0.52009,0.00161,-12,250,,,,,,,0,0,0
520188,,,215.524029,52.544642,,,0.280000,0.280489,0.001000,0.28060,0.00146,-25,250,,,,,,,0,0,0
530037,,,333.670754,-1.050431,,,0.270000,0.268497,0.010000,0.26859,0.01006,-23,250,,,,,,,0,0,1
530112,,,333.569204,0.920858,,,0.316000,0.314436,0.001000,0.31453,0.00148,-22,250,,,,,,,0,0,0
530175,,,352.299954,-1.178281,,,0.150000,0.148601,0.001000,0.14877,0.00138,-45,250,,,,,,,0,0,0
530219,,,351.528613,-0.319422,,,0.330000,0.328377,0.010000,0.32848,0.01006,-24,250,,,,,,,0,0,1
530240,,,351.180425,0.267844,,,0.118400,0.117033,0.001000,0.11724,0.00137,-56,250,,,,,,,0,0,0
530249,,,352.397292,0.689250,,,0.280000,0.278436,0.010000,0.27856,0.01006,-28,250,,,,,,,0,0,1
530251,,,334.634275,1.114892,,,0.413000,0.411313,0.001000,0.41140,0.00154,-18,250,,,,,,,0,0,0
540163,,,36.072329,-3.309342,,,0.330500,0.329429,0.001000,0.32952,0.00149,-20,250,,,,,,,0,0,0
550005,2013go,,51.936008,-28.487053,,,0.074000,0.073572,0.001000,0.07352,0.00134,16,250,,,,,,,0,0,0
550041,,,352.540438,-0.866428,,,0.260000,0.258466,0.010000,0.25859,0.01006,-29,250,,,,,,,0,0,1
550059,,,351.302917,-1.024506,,,0.320000,0.318392,0.001000,0.31850,0.00149,-24,250,,,,,,,0,0,0
550096,,,52.776629,-26.397925,,,0.225000,0.224513,0.001000,0.22449,0.00143,5,250,,,,,,,0,0,0
550137,,,334.754104,0.029656,,,0.421000,0.419306,0.001000,0.41939,0.00155,-17,250,,,,,,,0,0,0
550154,,,36.355567,-3.596208,,,0.211000,0.210032,0.001000,0.21015,0.00142,-29,250,,,,,,,0,0,0
550155,,,36.060604,-3.585025,,,0.515000,0.513782,0.001000,0.51385,0.00161,-14,250,,,,,,,0,0,0
550197,,,333.810129,1.273433,,,0.249000,0.247513,0.001000,0.24763,0.00144,-27,250,,,,,,,0,0,0
550202,,,351.799888,-0.782928,,,0.422000,0.420267,0.001000,0.42036,0.00155,-19,250,,,,,,,0,0,0
550218,,,332.927096,0.901281,,,0.389000,0.387354,0.001000,0.38744,0.00153,-18,250,,,,,,,0,0,0
560027,,,35.850625,-3.083947,,,0.440000,0.438835,0.001000,0.43891,0.00156,-16,250,,,,,,,0,0,0
560033,,,353.598638,-0.683075,,,0.080000,0.078687,0.010000,0.07895,0.01004,-74,250,,,,,,,0,0,1
560054,,,353.295804,-0.336408,,,0.481600,0.479797,0.001000,0.47988,0.00159,-18,250,,,,,,,0,0,0
560087,,,352.675504,-1.555989,,,0.308000,0.306411,0.001000,0.30652,0.00148,-24,250,,,,,,,0,0,0
560116,,,36.801858,-4.578114,,,0.076000,0.075151,0.001000,0.07537,0.00134,-62,250,,,,,,,0,0,0
560121,,,36.338796,-4.395261,,,0.366000,0.364912,0.001000,0.36499,0.00152,-18,250,,,,,,,0,0,0
560150,,,333.960700,1.227583,,,0.201000,0.199570,0.001000,0.19970,0.00141,-32,250,,,,,,,0,0,0
560152,,,334.800213,1.160222,,,0.250000,0.248506,0.010000,0.24862,0.01005,-27,250,,,,,,,0,0,1
570022,,,351.123842,-0.484342,,,0.303000,0.301410,0.001000,0.30152,0.00148,-25,250,,,,,,,0,0,0
570025,,,335.059621,0.377558,,,0.300000,0.298447,0.010000,0.29855,0.01006,-23,250,,,,,,,0,0,1
570056,,,37.006679,-3.495033,,,0.291000,0.289981,0.001000,0.29008,0.00147,-22,250,,,,,,,0,0,0
570062,,,353.101721,0.295589,,,0.125000,0.123628,0.001000,0.12383,0.00137,-54,250,,,,,,,0,0,0
580104,,,36.119595,-4.967311,,,0.323200,0.322144,0.000500,0.32223,0.00121,-19,250,,,,,,,0,0,0
580235,,,150.234871,2.579606,,,0.330000,0.331543,0.010000,0.33147,0.01006,17,250,,,,,,,0,0,1
580270,,,130.200071,44.590631,,,0.295000,0.295758,0.001000,0.29587,0.00147,-25,250,,,,,,,0,0,0
580275,,,54.139133,-28.613928,,,0.383000,0.382502,0.001000,0.38248,0.00153,5,250,,,,,,,0,0,0
580276,,,53.521388,-28.807700,,,0.339000,0.338506,0.001000,0.33848,0.00150,5,250,,,,,,,0,0,0
580300,,,130.333667,44.787703,,,0.240000,0.240724,0.001000,0.24085,0.00144,-30,250,,,,,,,0,0,0
580312,,,35.253363,-4.817106,,,0.404000,0.402860,0.001000,0.40294,0.00154,-16,250,,,,,,,0,0,0
580327,,,35.435213,-4.084439,,,0.400000,0.398863,0.001000,0.39894,0.00154,-17,250,,,,,,,0,0,0
590002,,,149.544858,0.878306,,,0.200000,0.201393,0.010000,0.20128,0.01005,28,250,,,,,,,0,0,1
590005,,,151.017821,1.215467,,,0.170000,0.171368,0.010000,0.17124,0.01005,32,250,,,,,,,0,0,1
590031,,,149.072900,2.002344,,,0.377000,0.378589,0.001000,0.37852,0.00152,15,250,,,,,,,0,0,0
590097,,,37.156925,-5.163228,,,0.232000,0.231038,0.001000,0.23114,0.00143,-25,250,,,,,,,0,0,0
590287,,,150.740633,1.245600,,,0.150000,0.151343,0.001000,0.15121,0.00139,35,250,,,,,,,0,0,0
1248677,,,53.646217,-28.127001,,,0.350670,0.350168,0.000500,0.35015,0.00123,5,250,,,,,,,0,0,0
1248907,,,7.281386,-43.140999,,,0.171400,0.170534,0.000500,0.17045,0.00110,22,250,,,,,,,0,0,0
1249851,,,55.218029,-29.399984,,,0.215520,0.215111,0.000500,0.21507,0.00113,9,250,,,,,,,0,0,0
1250017,,,43.193733,-0.127481,,,0.182990,0.182168,0.000500,0.18231,0.00111,-35,250,,,,,,,0,0,0
1253039,,,54.418591,-27.527397,,,0.454000,0.453474,0.005000,0.45346,0.00514,4,250,,,,,,,0,0,1
1253101,,,7.465117,-43.137768,,,0.454400,0.453326,0.000500,0.45328,0.00131,10,250,,,,,,,0,0,0
1253920,,,54.629311,-27.042770,,,0.195990,0.195558,0.000500,0.19553,0.00112,7,250,,,,,,,0,0,0
1255502,,,33.904625,-4.209216,,,0.149150,0.148190,0.000500,0.14834,0.00108,-39,250,,,,,,,0,0,0
1256823,,,36.531845,-4.617309,,,0.441990,0.440847,0.000500,0.44092,0.00130,-15,250,,,,,,,0,0,0
1257366,,,53.899559,-26.969273,,,0.211820,0.211366,0.000500,0.21134,0.00113,6,250,,,,,,,0,0,0
1257695,,,7.601611,-42.298237,,,0.184720,0.183830,0.000500,0.18375,0.00111,19,250,,,,,,,0,0,0
1258906,,,10.262011,-44.394093,,,0.350130,0.349180,0.000500,0.34912,0.00123,13,250,,,,,,,0,0,0
1258940,,,42.714821,-0.525112,,,0.426940,0.425938,0.000500,0.42602,0.00129,-17,250,,,,,,,0,0,0
1259412,,,36.345383,-5.324100,,,0.305810,0.304774,0.000500,0.30486,0.00120,-20,250,,,,,,,0,0,0
1261059,,,34.961895,-5.970107,,,0.334000,0.332916,0.005000,0.33300,0.00512,-18,250,,,,,,,0,0,1
1261086,,,52.484871,-28.771589,,,0.038000,0.037598,0.005000,0.03763,0.00507,-8,250,,,,,,,0,0,1
1261579,,,36.119595,-4.967311,,,0.323200,0.322144,0.000500,0.32223,0.00121,-19,250,,,,,,,0,0,0
1262128,,,53.267674,-29.469212,,,0.113650,0.113239,0.000500,0.11319,0.00105,14,250,,,,,,,0,0,0
1262214,,,53.502693,-28.660202,,,0.690000,0.689374,0.005000,0.68936,0.00519,3,250,,,,,,,0,0,1
1262715,,,53.369957,-28.442709,,,0.690000,0.689368,0.005000,0.68935,0.00519,3,250,,,,,,,0,0,1
1263369,,,43.229519,-0.541823,,,0.313430,0.312519,0.000500,0.31262,0.00120,-22,250,,,,,,,0,0,0
1263715,,,41.609894,-1.579935,,,0.292790,0.291861,0.000500,0.29196,0.00119,-23,250,,,,,,,0,0,0
1266657,,,43.273075,0.557482,,,0.322000,0.321081,0.005000,0.32118,0.00512,-22,250,,,,,,,0,0,1
1273127,,,8.556322,-43.275948,,,0.190240,0.189370,0.000500,0.18929,0.00111,20,250,,,,,,,0,0,0
1275946,,,10.403968,-43.637779,,,0.233000,0.232119,0.000500,0.23205,0.00114,17,250,,,,,,,0,0,0
1276528,,,41.485169,-1.637951,,,0.247090,0.246191,0.000500,0.24630,0.00115,-26,250,,,,,,,0,0,0
1277168,,,34.195187,-4.015111,,,0.130000,0.129060,0.005000,0.12922,0.00509,-43,250,,,,,,,0,0,1
1277971,,,52.211922,-28.250765,,,0.200000,0.199526,0.005000,0.19950,0.00510,7,250,,,,,,,0,0,1
1279500,,,36.925739,-4.314926,,,0.235680,0.234707,0.000500,0.23481,0.00114,-26,250,,,,,,,0,0,0
1280201,,MCG -01-07-004,35.804948,-4.517184,35.805180,-4.516944,0.017603,0.016784,0.000013,0.01698,0.00085,-57,250,,,,,,,0,1,0
1280217,,,40.894306,-1.518371,,,0.360000,0.359006,0.005000,0.35909,0.00513,-19,250,,,,,,,0,0,1
1280240,,,55.229565,-28.688652,,,0.059990,0.059629,0.000500,0.05926,0.00101,105,250,,,,,,,0,0,0
1281668,,,9.410530,-43.920338,,,0.307910,0.306974,0.000500,0.30691,0.00120,14,250,,,,,,,0,0,0
1281886,,,41.725182,-1.009943,,,0.384930,0.383935,0.000500,0.38402,0.00126,-18,250,,,,,,,0,0,0
1282736,,,35.809322,-6.268094,,,0.379080,0.377980,0.000500,0.37805,0.00125,-16,250,,,,,,,0,0,0
1282757,,,36.111603,-6.630066,,,0.280100,0.279087,0.000500,0.27917,0.00118,-20,250,,,,,,,0,0,0
1283373,,,54.946724,-26.730389,,,0.207970,0.207538,0.000500,0.20751,0.00112,6,250,,,,,,,0,0,0
1283724,,,55.264267,-28.689762,,,0.070000,0.069636,0.005000,0.06956,0.00508,20,250,,,,,,,0,0,1
1283878,,,37.133164,-4.041299,,,0.313900,0.312868,0.000500,0.31296,0.00120,-20,250,,,,,,,0,0,0
1283923,,,9.115505,-43.267853,,,0.147150,0.146315,0.000500,0.14622,0.00108,25,250,,,,,,,0,0,0
1283936,,,8.877557,-44.371326,,,0.369600,0.368626,0.000500,0.36857,0.00125,12,250,,,,,,,0,0,0
1284587,,,53.508457,-28.794619,,,0.148600,0.148176,0.000500,0.14813,0.00108,11,250,,,,,,,0,0,0
1285160,,,52.398907,-28.647585,,,0.750000,0.749319,0.005000,0.74930,0.00521,3,250,,,,,,,0,0,1
1285317,,,9.472534,-43.314522,,,0.565550,0.564415,0.000500,0.56437,0.00140,8,250,,,,,,,0,0,0
1286398,,,36.813191,-5.119083,,,0.151420,0.150514,0.000500,0.15065,0.00108,-36,250,,,,,,,0,0,0
1287626,,,35.931824,-5.961218,,,0.305000,0.303960,0.005000,0.30404,0.00512,-19,250,,,,,,,0,0,1
1289288,,,10.178906,-43.948338,,,0.290930,0.290012,0.000500,0.28995,0.00119,15,250,,,,,,,0,0,0
1289555,,,40.733051,-1.392923,,,0.562890,0.561743,0.000500,0.56181,0.00140,-13,250,,,,,,,0,0,0
1289600,,,52.047657,-27.862852,,,0.420190,0.419621,0.000500,0.41960,0.00129,4,250,,,,,,,0,0,0
1289656,,,54.301674,-27.355434,,,0.540000,0.539438,0.005000,0.53942,0.00516,3,250,,,,,,,0,0,1
1289664,,,40.896774,-1.129924,,,0.260000,0.259078,0.005000,0.25919,0.00511,-26,250,,,,,,,0,0,1
1290127,,,6.690845,-43.434010,,,0.453300,0.452228,0.000500,0.45218,0.00131,10,250,,,,,,,0,0,0
1290568,,,53.512684,-28.318188,,,0.450000,0.449460,0.005000,0.44944,0.00514,4,250,,,,,,,0,0,1
1290779,,,54.723251,-27.905073,,,0.390000,0.389508,0.005000,0.38949,0.00513,4,250,,,,,,,0,0,1
1290816,,,54.172512,-27.840000,,,0.218920,0.218476,0.000500,0.21845,0.00113,7,250,,,,,,,0,0,0
1291080,,,35.684559,-6.063570,,,0.445000,0.443843,0.005000,0.44391,0.00514,-14,250,,,,,,,0,0,1
1291090,,,9.463052,-43.721462,,,0.292920,0.291991,0.000500,0.29193,0.00119,14,250,,,,,,,0,0,0
1291639,,,54.509884,-29.330408,,,0.101950,0.101566,0.000500,0.10151,0.00105,16,250,,,,,,,0,0,0
1291794,,,55.169327,-28.711853,,,0.395600,0.395124,0.000500,0.39510,0.00127,5,250,,,,,,,0,0,0
1291957,,,7.200018,-43.562267,,,0.372440,0.371434,0.000500,0.37138,0.00125,12,250,,,,,,,0,0,0
1292145,,,53.630531,-29.648947,,,0.493000,0.492460,0.000500,0.49244,0.00134,5,250,,,,,,,0,0,0
1292195,,,53.042854,-28.293522,,,0.830000,0.829304,0.005000,0.82929,0.00523,2,250,,,,,,,0,0,1
1292315,,,40.589321,-1.361918,,,0.114100,0.113279,0.000500,0.11347,0.00105,-50,250,,,,,,,0,0,0
1292332,,,41.143486,-1.285123,,,0.273580,0.272654,0.000500,0.27276,0.00117,-24,250,,,,,,,0,0,0
1292336,,,40.998829,-0.906124,,,0.234460,0.233558,0.000500,0.23367,0.00114,-28,250,,,,,,,0,0,0
1292560,,,35.055779,-5.361129,,,0.225820,0.224823,0.000500,0.22493,0.00114,-26,250,,,,,,,0,0,0
1293319,,,36.002407,-6.497732,,,0.297900,0.296870,0.000500,0.29695,0.00119,-19,250,,,,,,,0,0,0
1293758,,,8.483875,-43.349716,,,0.148960,0.148122,0.000500,0.14803,0.00108,25,250,,,,,,,0,0,0
1294014,,,42.803536,-0.669095,,,0.363670,0.362715,0.000500,0.36280,0.00124,-19,250,,,,,,,0,0,0
1294137,,,42.648834,0.937952,,,0.471900,0.470859,0.000500,0.47094,0.00132,-17,250,,,,,,,0,0,0
1294743,,,36.102535,-4.674933,,,0.313630,0.312580,0.000500,0.31267,0.00120,-20,250,,,,,,,0,0,0
1295027,,,35.432739,-6.940557,,,0.426760,0.425617,0.000500,0.42568,0.00129,-14,250,,,,,,,0,0,0
